AR,Level,time,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,AREA_ACR,MEANPOT,R_VALUE,SHRGT45
11123,C,2.01011E+11,1383.4668,1.17E+23,2.9E+13,201.426041,1.51E+13,1.57E+22,1184.81323,3303.19336,4.11587095,15.3397408
11123,C,2.01011E+11,1369.0376,1.15E+23,2.86E+13,215.396805,1.56E+13,1.56E+22,1185.40442,3310.99292,3.97723985,14.5683928
11123,C,2.01011E+11,1370.375,1.15E+23,2.84E+13,202.692184,1.6E+13,1.54E+22,1183.71887,3393.27588,4.08848429,15.3517199
11123,C,2.01011E+11,1356.20801,1.13E+23,2.81E+13,159.603363,1.3E+13,1.53E+22,1186.75098,3372.41553,4.104146,15.3208618
11123,C,2.01011E+11,1347.1897,1.13E+23,2.8E+13,150.29187,1.21E+13,1.52E+22,1191.89648,3416.41699,3.9707315,14.9133739
11123,C,2.01011E+11,1359.90259,1.16E+23,2.83E+13,159.303909,1.36E+13,1.52E+22,1186.50464,3477.21313,4.11409616,15.0417042
11123,C,2.01011E+11,1348.95483,1.17E+23,2.84E+13,158.555542,1.44E+13,1.53E+22,1178.24023,3438.74951,4.04835701,15.4804688
11123,C,2.01011E+11,1376.31897,1.20E+23,2.9E+13,157.632996,1.41E+13,1.55E+22,1191.92786,3450.31274,4.1154809,14.8278103
11123,C,2.01011E+11,1371.68079,1.21E+23,2.89E+13,165.917831,1.35E+13,1.57E+22,1188.30566,3425.51929,4.12535,14.6885214
11123,C,2.01011E+11,1393.81653,1.23E+23,2.93E+13,155.548935,1.15E+13,1.59E+22,1187.06067,3411.88477,4.1354723,15.0764914
11123,C,2.01011E+11,1412.52942,1.25E+23,3.03E+13,181.883789,1.49E+13,1.61E+22,1184.40588,3376.13184,4.1794982,15.3520126
11123,C,2.01011E+11,1432.93945,1.20E+23,3.02E+13,169.291077,1.31E+13,1.61E+22,1178.66626,3364.19775,4.10478115,13.4606094
11123,C,2.01011E+11,1418.18787,1.17E+23,2.93E+13,171.280884,1.33E+13,1.54E+22,1176.15063,3502.37915,4.18884993,13.7925549
11123,C,2.01011E+11,1364.01331,1.13E+23,2.75E+13,180.740662,1.48E+13,1.43E+22,1173.59644,3803.01367,4.15055561,14.3342276
11123,C,2.01011E+11,1311.49841,1.12E+23,2.59E+13,183.763351,1.38E+13,1.36E+22,1161.10449,3971.74609,4.15608692,15.850563
11123,C,2.01011E+11,1255.0376,1.12E+23,2.55E+13,165.382324,1.23E+13,1.34E+22,1147.45239,3949.24072,4.0964756,16.2765713
11124,C,2.01011E+11,724.22998,1.65E+23,1.51E+13,30.5532284,1.48E+12,7.57E+21,406.182343,9300.37891,2.9903264,49.4539185
11124,C,2.01011E+11,703.185242,1.66E+23,1.49E+13,27.0977516,1.32E+12,7.63E+21,406.18631,9045.33203,3.69366097,49.1447105
11124,C,2.01011E+11,711.460571,1.73E+23,1.55E+13,6.77107382,2.44E+12,7.77E+21,411.742157,8889.14746,3.33187366,51.2683754
11124,C,2.01011E+11,726.592529,1.77E+23,1.59E+13,6.22707939,2.71E+12,8.02E+21,418.813385,8792.79785,3.40582681,50.7798615
11124,C,2.01011E+11,780.577881,1.91E+23,1.71E+13,30.3347397,2.51E+12,8.22E+21,422.002563,9196.05176,3.59880328,51.7426987
11124,C,2.01011E+11,814.749939,1.94E+23,1.76E+13,23.992197,1.76E+12,8.41E+21,425.808624,9231.61523,3.70795822,51.3016586
11124,C,2.01011E+11,800.505371,1.99E+23,1.71E+13,17.5207195,2.14E+12,8.54E+21,441.918488,9604.63184,3.96433759,51.4203262
11124,C,2.01011E+11,846.595459,2.04E+23,1.79E+13,3.41577411,3.01E+12,8.73E+21,444.174469,9596.79395,3.6981976,52.288765
11124,C,2.01011E+11,895.243652,2.13E+23,1.85E+13,12.0545988,3.33E+12,8.93E+21,442.055725,9792.12305,3.76920915,52.5646515
11124,C,2.01011E+11,880.142517,2.19E+23,1.83E+13,2.4119916,3.2E+12,9.07E+21,447.744507,10003.084,3.95372319,53.3835487
11124,C,2.01011E+11,875.758118,2.21E+23,1.81E+13,6.55182648,2.02E+12,9.17E+21,447.809082,10028.6719,3.73742843,53.4520073
11124,C,2.01011E+11,881.57135,2.31E+23,1.83E+13,32.7799072,1.47E+12,9.21E+21,448.720184,10346.9424,4.02795458,54.2048264
11124,C,2.01011E+11,868.340881,2.39E+23,1.74E+13,23.9956818,1.79E+12,9.19E+21,454.573334,11134.3926,3.94635773,53.7642403
11124,C,2.01011E+11,874.53302,2.48E+23,1.8E+13,8.61632347,1.65E+12,9.40E+21,459.25882,11475.2969,3.9600513,54.8919754
11124,C,2.01011E+11,885.394592,2.53E+23,1.78E+13,40.9248695,2.74E+12,9.59E+21,462.582123,11940.5283,4.02404213,54.6264877
11124,C,2.01011E+11,919.136169,2.63E+23,1.87E+13,34.4804192,2.59E+12,9.90E+21,465.004333,12151.6396,3.74474359,55.6516418
11124,C,2.01011E+11,971.553162,2.71E+23,1.94E+13,19.2916183,4.15E+12,1.02E+22,475.155853,12278.584,3.9932735,54.4777031
11124,C,2.01011E+11,960.476379,2.74E+23,1.92E+13,5.31325054,3.1E+12,1.03E+22,479.404114,12276.499,4.02741861,54.5838051
11124,C,2.01011E+11,970.900024,2.81E+23,2.08E+13,1.37229419,2.09E+12,1.08E+22,494.433685,11226.8701,3.87445593,56.3898201
11124,C,2.01011E+11,1011.18713,2.92E+23,2.22E+13,32.457283,2.56E+12,1.12E+22,505.183838,10781.0361,3.95284152,56.5855331
11124,C,2.01011E+11,997.818176,2.95E+23,2.1E+13,17.332552,3.53E+12,1.12E+22,505.643951,11206.7598,3.75307822,55.2836113
11124,C,2.01011E+11,997.727905,3.08E+23,2.14E+13,7.74833393,2.89E+12,1.14E+22,507.233185,11618.5742,3.87584305,56.1430817
11124,C,2.01011E+11,1049.98389,3.18E+23,2.2E+13,28.5108604,2.89E+12,1.15E+22,520.804626,12095.0312,3.86439013,56.3929138
11124,C,2.01011E+11,1062.16931,3.29E+23,2.21E+13,30.7270699,2.62E+12,1.19E+22,526.260986,12536.2412,3.82315564,55.6776161
11124,C,2.01011E+11,1100.42944,3.36E+23,2.3E+13,48.784935,1.99E+12,1.21E+22,534.10144,12738.4688,4.24664545,55.7175865
11124,C,2.01011E+11,1171.27063,3.45E+23,2.36E+13,65.7963409,2.37E+12,1.23E+22,539.288635,13279.4053,4.10744095,55.2994652
11124,C,2.01011E+11,1209.10632,3.50E+23,2.43E+13,77.9387207,2.79E+12,1.25E+22,541.557434,13182.9092,4.16594267,55.7935829
11124,C,2.01011E+11,1296.99634,3.53E+23,2.57E+13,39.1808548,2.88E+12,1.26E+22,540.622437,13322.8711,4.08675814,56.6025429
11124,C,2.01011E+11,1262.91504,3.58E+23,2.55E+13,30.0582466,2.15E+12,1.27E+22,539.202393,13267.2305,4.16351843,56.4489136
11124,C,2.01011E+11,1260.25684,3.61E+23,2.52E+13,64.6075134,2.73E+12,1.29E+22,554.294312,13219.3408,4.27684593,55.9222984
11124,C,2.01011E+11,1262.20007,3.68E+23,2.54E+13,83.826622,2.37E+12,1.30E+22,561.364807,13025.3936,4.38572788,56.1405182
11124,C,2.01011E+11,1278.4585,3.80E+23,2.58E+13,96.114151,4.06E+12,1.32E+22,571.279602,13110.5049,4.30343533,56.4488068
11124,C,2.01011E+11,1303.8457,3.90E+23,2.61E+13,105.806702,3.27E+12,1.34E+22,583.091919,12982.0361,4.37711287,56.695385
11124,C,2.01011E+11,1327.255,3.91E+23,2.67E+13,106.960068,2.65E+12,1.35E+22,588.523071,12611.208,4.43708372,56.3137589
11124,C,2.01011E+11,1370.63232,3.97E+23,2.77E+13,102.517509,1.81E+12,1.37E+22,603.703247,12328.0156,4.37283182,56.3748703
11124,C,2.01011E+11,1425.771,3.99E+23,2.84E+13,161.313736,3.48E+12,1.41E+22,603.237244,11839.2256,4.28194618,56.1424255
11124,C,2.01011E+11,1444.34729,4.04E+23,2.97E+13,162.06813,2.94E+12,1.43E+22,605.905212,11630.6377,4.39732265,57.3843231
11124,C,2.01011E+11,1423.8197,4.09E+23,2.9E+13,169.492004,2.38E+12,1.43E+22,613.481445,12116.127,4.4092598,57.4082069
11124,C,2.01011E+11,1419.3739,4.16E+23,2.76E+13,158.475693,3.27E+12,1.41E+22,619.747742,13751.9717,4.47707748,56.4465866
11124,C,2.01011E+11,1447.52051,4.24E+23,2.77E+13,190.767166,4.3E+12,1.41E+22,628.487305,14280.5088,4.45086432,56.9740906
11158,X,2.01102E+11,2922.30444,7.01E+23,4.98E+13,764.135559,1.34E+13,2.23E+22,942.437988,15348.915,4.80700016,55.1739159
11158,X,2.01102E+11,2959.0354,7.14E+23,4.99E+13,796.417297,1.54E+13,2.25E+22,947.41687,15681.3242,4.77581453,55.4333191
11158,X,2.01102E+11,2970.87939,7.32E+23,5.05E+13,823.001526,1.54E+13,2.28E+22,956.449768,15748.623,4.84375811,55.8415947
11158,X,2.01102E+11,2922.48096,7.42E+23,4.96E+13,829.882935,1.79E+13,2.29E+22,964.355164,15832.0303,4.86436892,56.6078377
11158,X,2.01102E+11,2891.0874,7.48E+23,4.96E+13,860.057739,1.72E+13,2.29E+22,974.65918,15552.2715,4.8377533,57.3295403
11158,X,2.01102E+11,2894.16455,7.62E+23,5.05E+13,841.441345,1.76E+13,2.31E+22,994.935425,15604.3027,4.89303446,57.7025642
11158,X,2.01102E+11,2858.90234,7.62E+23,5E+13,818.450012,1.72E+13,2.31E+22,1008.1723,15359.8711,4.96716642,57.8675575
11158,X,2.01102E+11,2870.08789,7.70E+23,5.09E+13,808.522949,1.56E+13,2.33E+22,1014.48218,15152.6602,4.85768318,57.9819183
11158,X,2.01102E+11,2897.9812,7.76E+23,5.05E+13,799.238403,1.53E+13,2.34E+22,1017.53149,15176.7979,4.87487841,57.5356369
11158,X,2.01102E+11,2976.74097,7.88E+23,5.1E+13,789.509583,1.49E+13,2.37E+22,1032.96692,15433.9092,4.81275511,57.8935013
11158,X,2.01102E+11,2997.03687,7.83E+23,5.07E+13,780.295166,1.54E+13,2.37E+22,1038.30127,15637.8877,4.82823896,57.0447197
11158,X,2.01102E+11,3027.12476,7.84E+23,5.13E+13,736.714111,1.59E+13,2.36E+22,1031.0979,16032.0508,4.84011984,57.4381943
11158,X,2.01102E+11,2998.13721,7.75E+23,5.07E+13,750.030029,1.8E+13,2.36E+22,1038.84436,15835.4443,4.79107618,57.0796509
11158,X,2.01102E+11,2948.05078,7.79E+23,5.03E+13,708.420715,1.48E+13,2.36E+22,1046.9397,15778.3799,4.75694418,57.6704788
11158,X,2.01102E+11,2868.27002,7.72E+23,4.94E+13,730.571411,1.85E+13,2.35E+22,1034.61523,15343.4541,4.76130104,58.4439926
11158,X,2.01102E+11,2884.38623,7.86E+23,5.02E+13,650.99823,1.31E+13,2.33E+22,1039.34985,15523.5918,4.79991722,58.8485374
11158,X,2.01102E+11,2890.64185,7.88E+23,5.11E+13,654.269775,1.45E+13,2.34E+22,1039.97693,15370.0791,4.80881357,58.733654
11158,X,2.01102E+11,2929.45215,7.90E+23,5.23E+13,679.839783,1.31E+13,2.35E+22,1046.00781,15143.3994,4.85251188,59.0882492
11158,X,2.01102E+11,2906.69434,7.97E+23,5.23E+13,646.085693,1.46E+13,2.38E+22,1059.9989,15075.2871,4.87124443,59.2591629
11158,X,2.01102E+11,2937.28394,8.07E+23,5.18E+13,583.279968,1.14E+13,2.39E+22,1067.10376,15436.1104,4.89018631,59.0322571
11158,X,2.01102E+11,2964.23633,8.10E+23,5.17E+13,570.663452,1.22E+13,2.41E+22,1074.11804,15325.8037,4.83437538,58.7766876
11158,X,2.01102E+11,2965.81885,8.24E+23,5.23E+13,504.74646,7.28E+12,2.42E+22,1082.62927,15435.0762,4.86258554,59.3426514
11158,X,2.01102E+11,2930.0769,8.28E+23,5.24E+13,469.145935,6.44E+12,2.43E+22,1089.58936,15431.374,4.87723684,59.8014717
11158,X,2.01102E+11,2897.80518,8.24E+23,5.19E+13,492.847107,5.79E+12,2.43E+22,1105.39478,15409.5098,4.89158249,59.961277
11158,X,2.01102E+11,2911.80029,8.33E+23,5.28E+13,550.308655,7.51E+12,2.45E+22,1115.36353,15691.5742,4.88458252,60.2751007
11158,X,2.01102E+11,2919.09839,8.34E+23,5.29E+13,586.017883,8.81E+12,2.49E+22,1121.79578,15643.5605,4.87998629,60.0787354
11158,X,2.01102E+11,2973.91919,8.35E+23,5.35E+13,551.892395,6.41E+12,2.52E+22,1111.67041,15810.4072,4.88412046,60.1915436
11158,X,2.01102E+11,3046.9353,8.44E+23,5.37E+13,538.151428,4.56E+12,2.54E+22,1110.42932,16116.4893,4.95185375,59.4596634
11158,X,2.01102E+11,3091.79321,8.43E+23,5.46E+13,589.988647,9.4E+12,2.56E+22,1117.64014,16105.3203,4.89706135,58.5625839
11158,X,2.01102E+11,3084.81372,8.54E+23,5.51E+13,613.08551,9.55E+12,2.61E+22,1132.00684,15674.9365,4.9079113,58.7703285
11158,X,2.01102E+11,3107.07031,8.67E+23,5.58E+13,561.667664,5.53E+12,2.63E+22,1134.33289,15263.9219,4.89271259,59.5967178
11158,X,2.01102E+11,3071.43628,8.67E+23,5.54E+13,569.041687,6.59E+12,2.62E+22,1131.05298,15141.3828,4.90154552,60.0431519
11158,X,2.01102E+11,2997.2605,8.61E+23,5.46E+13,614.564697,9.44E+12,2.62E+22,1128.69434,15079.8916,4.89255857,60.4509888
11158,X,2.01102E+11,2981.74585,8.55E+23,5.46E+13,640.207703,1.14E+13,2.65E+22,1120.49683,14961.3027,4.8495307,60.4225769
11158,X,2.01102E+11,3029.3877,8.57E+23,5.5E+13,658.197327,1.2E+13,2.66E+22,1115.09119,15319.0215,4.86977577,59.8333588
11158,X,2.01102E+11,3060.16016,8.55E+23,5.54E+13,632.647278,1.08E+13,2.66E+22,1113.25269,15556.8262,4.82102251,59.5838776
11158,X,2.01102E+11,3130.59937,8.50E+23,5.69E+13,696.222107,1.43E+13,2.68E+22,1113.97339,15502.627,4.79838991,58.6241951
11158,X,2.01102E+11,3156.99536,8.54E+23,5.71E+13,692.53833,1.38E+13,2.67E+22,1105.07458,15617.8682,4.82744932,58.7796822
11158,X,2.01102E+11,3155.22168,8.52E+23,5.73E+13,707.012451,1.41E+13,2.66E+22,1099.82849,15622.1738,4.82684422,58.2819824
11158,X,2.01102E+11,3194.92505,8.54E+23,5.79E+13,694.072327,1.55E+13,2.66E+22,1105.57898,15539.9043,4.78161049,58.4642525
11159,C,2.01102E+11,227.87262,1.56E+22,4.68E+12,13.1926775,6.69E+11,3.07E+21,101.178467,2525.50732,2.34583282,7.48548079
11159,C,2.01102E+11,227.87262,1.56E+22,4.68E+12,13.1926775,6.69E+11,3.07E+21,101.178467,2525.50732,2.34583282,7.48548079
11159,C,2.01102E+11,233.267151,1.63E+22,4.91E+12,11.5269842,6.64E+11,3.14E+21,106.870613,2499.39136,2.34583282,7.6687746
11159,C,2.01102E+11,227.73877,1.60E+22,4.79E+12,11.4107742,3.22E+11,3.22E+21,108.007393,2433.20386,2.34583282,5.80384207
11159,C,2.01102E+11,248.030731,1.72E+22,5.36E+12,16.7924557,1.17E+11,3.44E+21,109.075989,2322.9624,2.05845404,7.41536856
11159,C,2.01102E+11,234.729004,1.73E+22,4.98E+12,16.9039593,2.79E+11,3.48E+21,113.66153,2300.41064,2.64813471,8.69334221
11159,C,2.01102E+11,236.662003,1.58E+22,4.87E+12,17.5972137,1.29E+11,3.45E+21,115.993843,2194.80029,2.3659997,5.94733906
11159,C,2.01102E+11,222.867737,1.50E+22,4.53E+12,27.1484184,5.02E+11,3.39E+21,114.692032,2178.45874,2.6006496,4.67994595
11159,C,2.01102E+11,202.98497,1.35E+22,3.91E+12,38.4137001,9.45E+11,2.77E+21,122.833488,2538.20068,2.46124196,6.2562561
11159,C,2.01102E+11,216.381973,1.37E+22,4.23E+12,37.2417679,9.79E+11,2.75E+21,123.564957,2595.45288,3.00955796,8.03931427
11159,C,2.01102E+11,229.794464,1.36E+22,4.2E+12,33.8554192,4.97E+11,2.76E+21,121.748199,2731.60571,2.75079393,5.50531912
11159,C,2.01102E+11,238.339218,1.48E+22,4.42E+12,37.3316956,8.09E+11,2.83E+21,121.596535,2803.85034,2.73931456,7.44573498
11159,C,2.01102E+11,238.766708,1.59E+22,4.76E+12,29.7114735,5.92E+11,3.04E+21,118.864532,2615.14819,2.6206181,8.25848866
11159,C,2.01102E+11,236.114166,1.70E+22,4.92E+12,34.7512207,9.01E+11,3.08E+21,116.25209,2591.979,2.60655212,11.7193832
11159,C,2.01102E+11,216.942932,1.68E+22,4.41E+12,31.8075333,1.09E+12,3.01E+21,113.13707,2643.06567,1.99038184,12.8392487
11159,C,2.01102E+11,227.835098,1.91E+22,4.53E+12,58.5779305,1.7E+12,2.94E+21,115.288063,3074.51416,3.49718213,14.0350876
11159,C,2.01102E+11,236.255127,1.98E+22,4.69E+12,55.0806732,1.81E+12,2.92E+21,116.474052,3287.01514,3.28672957,14.329874
11159,C,2.01102E+11,256.508667,2.10E+22,4.9E+12,58.4397087,2.21E+12,2.85E+21,112.875031,3608.23804,3.55894113,13.9200001
11159,C,2.01102E+11,278.217499,2.20E+22,5.03E+12,81.7791824,2.61E+12,2.85E+21,116.03672,3859.50244,3.26898479,13.7488337
11159,C,2.01102E+11,279.33551,2.26E+22,4.99E+12,68.4782867,1.24E+12,2.84E+21,118.092064,3921.99341,3.63608599,14.9619026
11159,C,2.01102E+11,276.787109,2.28E+22,5.07E+12,63.684021,1.14E+12,2.77E+21,116.122688,4081.11353,3.64826703,16.2867985
11159,C,2.01102E+11,287.902008,2.40E+22,5.2E+12,68.8913651,1.77E+12,2.81E+21,120.312141,4223.15723,3.55559826,16.6160316
11159,C,2.01102E+11,284.830322,2.32E+22,5.13E+12,77.1066437,2.13E+12,2.87E+21,118.355026,3977.51587,3.51879478,15.5070486
11159,C,2.01102E+11,269.321686,2.25E+22,5.14E+12,57.4510384,1.89E+12,2.86E+21,117.544044,3744.29346,3.66895533,15.5241041
11159,C,2.01102E+11,265.78476,2.26E+22,5.09E+12,72.106102,2.78E+12,2.84E+21,117.747238,3851.36646,3.43518353,13.396697
11159,C,2.01102E+11,255.655197,2.10E+22,5.01E+12,56.750351,2.49E+12,2.85E+21,120.252571,3505.90405,3.38205624,13.8396816
11159,C,2.01102E+11,247.416046,2.10E+22,4.92E+12,56.2668839,2.18E+12,2.79E+21,120.523827,3608.58301,3.28800845,14.1294432
11159,C,2.01102E+11,248.685837,2.12E+22,5.04E+12,58.4064407,1.86E+12,2.69E+21,105.090157,3783.44678,3.27687597,15.002367
11159,C,2.01102E+11,247.24472,1.85E+22,4.89E+12,40.9892807,1.83E+12,2.52E+21,105.512589,3640.33667,3.00793767,14.3267975
11159,C,2.01102E+11,241.118134,1.82E+22,4.57E+12,42.77425,1.88E+12,2.36E+21,104.669937,3952.17188,3.48876357,15.553628
11159,C,2.01102E+11,242.772705,1.86E+22,4.47E+12,46.1397591,1.27E+12,2.29E+21,104.182785,4222.18604,3.13248873,12.2965641
11159,C,2.01102E+11,238.885864,1.93E+22,4.39E+12,43.0005417,1.3E+12,2.33E+21,105.919395,4146.29346,3.62601447,13.3466702
11159,C,2.01102E+11,228.918091,1.94E+22,4.53E+12,43.1154022,1.53E+12,2.35E+21,105.629448,3893.32446,3.63788509,14.1145144
11159,C,2.01102E+11,215.420532,1.95E+22,4.52E+12,34.736084,1.32E+12,2.42E+21,114.004753,3644.07349,3.18911886,13.9592648
11159,C,2.01102E+11,228.857178,1.92E+22,4.61E+12,30.5585365,1E+12,2.46E+21,112.946602,3594.34888,3.15942621,13.0229082
11159,C,2.01102E+11,242.230011,2.08E+22,5.08E+12,28.7571526,1.22E+12,2.53E+21,105.048424,3612.77539,2.48953533,16.831913
11159,C,2.01102E+11,257.841644,2.20E+22,5.3E+12,25.8724976,1.34E+12,2.49E+21,119.772659,3929.69067,2.02920413,17.1286411
11159,C,2.01102E+11,265.123627,2.11E+22,5.47E+12,19.3847256,9.71E+11,2.52E+21,111.038277,3807.56104,2.02920413,15.3107748
11159,C,2.01102E+11,263.777924,2.10E+22,5.34E+12,30.8658581,7.41E+11,2.49E+21,128.126328,3886.7395,2.02920413,16.4417171
11159,C,2.01102E+11,263.533081,2.07E+22,5.39E+12,29.4544582,1.39E+12,2.49E+21,131.686569,3820.42212,2.02920413,17.8011761
11166,X,2.01103E+11,3133.60791,9.64E+23,6.23E+13,170.57077,1.02E+13,3.07E+22,1395.51611,15411.5312,4.87227011,55.6595726
11166,X,2.01103E+11,3041.18457,9.56E+23,6.18E+13,145.156708,1.13E+13,3.06E+22,1400.04248,15234.5381,4.83153105,54.9750214
11166,X,2.01103E+11,3027.29297,9.47E+23,6.09E+13,165.211395,1.13E+13,3.05E+22,1394.0321,15090.3975,4.78495836,55.3174362
11166,X,2.01103E+11,3009.13208,9.52E+23,6.08E+13,172.367599,1.18E+13,3.07E+22,1402.80078,14973.9863,4.73201227,55.1568565
11166,X,2.01103E+11,2995.78467,9.54E+23,6.08E+13,181.558319,9.99E+12,3.07E+22,1407.70032,15012.6533,4.6618371,54.9221268
11166,X,2.01103E+11,2964.8374,9.46E+23,5.97E+13,259.950043,1.14E+13,3.07E+22,1404.84338,14996.0625,4.65896416,54.4369888
11166,X,2.01103E+11,2994.90698,9.50E+23,5.99E+13,257.525482,1.17E+13,3.07E+22,1402.55884,14987.498,4.63850212,54.9135513
11166,X,2.01103E+11,3009.2876,9.60E+23,5.93E+13,217.597305,1.06E+13,3.05E+22,1403.29224,15351.6357,4.66941214,55.0898628
11166,X,2.01103E+11,2981.89917,9.66E+23,5.88E+13,184.935867,9.46E+12,3.08E+22,1402.43872,15460.4326,4.63724852,55.7939873
11166,X,2.01103E+11,2962.354,9.59E+23,5.73E+13,186.393906,5.53E+12,3.07E+22,1408.44312,15213.0146,4.62709904,55.9929199
11166,X,2.01103E+11,2950.86841,9.59E+23,5.78E+13,177.842728,6.93E+12,3.09E+22,1417.38525,14777.1045,4.72053242,56.0540962
11166,X,2.01103E+11,2892.82007,9.58E+23,5.72E+13,152.448532,6.03E+12,3.08E+22,1424.53955,14540.1465,4.76719999,55.8540039
11166,X,2.01103E+11,2885.44214,9.67E+23,5.68E+13,90.0550308,6.93E+12,3.11E+22,1430.26611,14391.2393,4.76918554,55.9117661
11166,X,2.01103E+11,2995.55103,9.81E+23,5.9E+13,143.443527,6.25E+12,3.16E+22,1438.00415,14458.9678,4.78628826,55.6558304
11166,X,2.01103E+11,3066.14014,9.91E+23,5.9E+13,149.397781,7.2E+12,3.13E+22,1447.05969,15270.3398,4.78009319,55.3875427
11166,X,2.01103E+11,3060.14233,9.88E+23,5.69E+13,189.662506,6.34E+12,3.05E+22,1443.20801,16171.29,4.7695446,55.6173668
11166,X,2.01103E+11,3001.54028,9.91E+23,5.69E+13,223.530746,7.17E+12,3.06E+22,1457.18164,15964.3037,4.75065041,56.1609268
11166,X,2.01103E+11,2955.43311,9.90E+23,5.63E+13,164.912872,5.79E+12,3.05E+22,1459.92944,15695.6875,4.77969408,56.6913071
11166,X,2.01103E+11,2861.65161,9.87E+23,5.61E+13,128.335403,7.29E+12,3.01E+22,1459.61365,15423.3428,4.76593018,57.2750702
11166,X,2.01103E+11,2851.43066,9.91E+23,5.66E+13,107.974907,6.63E+12,3.02E+22,1461.73059,15159.0342,4.77761936,57.4127502
11166,X,2.01103E+11,2835.98096,9.93E+23,5.68E+13,60.4543419,6.86E+12,3.05E+22,1473.23254,14921.8916,4.79892778,56.9840775
11166,X,2.01103E+11,2863.18457,9.96E+23,5.77E+13,41.3074036,8.6E+12,3.09E+22,1469.05347,14803.2266,4.81577921,56.5795708
11166,X,2.01103E+11,2907.76807,9.94E+23,5.83E+13,3.58406091,8.55E+12,3.12E+22,1469.38477,14663.8271,4.82790613,56.316597
11166,X,2.01103E+11,2888.41309,9.94E+23,5.75E+13,14.0783424,7.76E+12,3.13E+22,1475.53613,14688.3066,4.81834698,55.6554337
11166,X,2.01103E+11,2941.46094,1.00E+24,5.79E+13,13.7452879,8.06E+12,3.14E+22,1475.69861,14762.9541,4.80671835,55.5875587
11166,X,2.01103E+11,3003.92651,1.00E+24,5.88E+13,13.7120752,7.03E+12,3.13E+22,1489.41479,14902.3398,4.83760023,55.7159233
11166,X,2.01103E+11,3066.05591,1.01E+24,5.93E+13,56.0181885,4.13E+12,3.13E+22,1482.27405,14972.3232,4.81298828,55.7512512
11166,X,2.01103E+11,3106.01611,1.00E+24,5.95E+13,0.997365236,7.8E+12,3.12E+22,1505.8551,14993.083,4.82504225,55.8914833
11166,X,2.01103E+11,3131.01123,1.00E+24,5.91E+13,41.2181931,1.26E+13,3.13E+22,1516.51367,15308.8086,4.83096457,55.5578117
11166,X,2.01103E+11,3239.9707,1.01E+24,5.99E+13,29.3903751,1.07E+13,3.17E+22,1525.73596,15543.7363,4.85396385,55.351841
11166,X,2.01103E+11,3308.35376,1.01E+24,5.99E+13,21.3558655,9.53E+12,3.21E+22,1534.17053,15927.8701,4.85023642,54.5640488
11166,X,2.01103E+11,3456.08838,1.03E+24,6.21E+13,2.43215179,1.07E+13,3.25E+22,1547.85535,16186.5527,4.87969208,53.967392
11166,X,2.01103E+11,3612.06274,1.05E+24,6.42E+13,21.5784645,1.06E+13,3.32E+22,1547.42383,16071.7383,4.92118502,53.1732483
11166,X,2.01103E+11,3601.63232,1.05E+24,6.56E+13,76.0276794,1.08E+13,3.39E+22,1549.73108,15082.959,4.92672014,52.8092461
11166,X,2.01103E+11,3739.81226,1.07E+24,7.62E+13,74.432869,9.79E+12,3.54E+22,1549.29871,12864.5049,4.91886902,53.6726608
11166,X,2.01103E+11,3477.85303,1.05E+24,6.4E+13,75.3872604,1.14E+13,3.33E+22,1560.96851,15295.2207,4.93177557,53.055275
11166,X,2.01103E+11,3527.07397,1.06E+24,6.53E+13,76.1529617,1.13E+13,3.39E+22,1555.74219,15346.9629,4.9170928,53.0776901
11166,X,2.01103E+11,3629.71851,1.06E+24,6.64E+13,44.4270363,1.02E+13,3.40E+22,1563.66553,15721.8203,4.90286064,52.9827423
11166,X,2.01103E+11,3725.16455,1.06E+24,6.81E+13,0.629429162,9.73E+12,3.39E+22,1552.90076,16018.5498,4.82128191,53.5041275
11166,X,2.01103E+11,3830.12964,1.06E+24,6.9E+13,61.9342613,1.22E+13,3.41E+22,1563.81335,15936.7031,4.83016014,52.6615562
11176,M,2.01103E+11,1886.90759,5.39E+23,3.52E+13,311.791595,7.83E+12,3.60E+22,913.586914,7717.86475,4.47639847,29.2000771
11176,M,2.01103E+11,1886.90759,5.39E+23,3.52E+13,311.791595,7.83E+12,3.60E+22,913.586914,7717.86475,4.47639847,29.2000771
11176,M,2.01103E+11,1886.90759,5.39E+23,3.52E+13,311.791595,7.83E+12,3.60E+22,913.586914,7717.86475,4.47639847,29.2000771
11176,M,2.01103E+11,1886.90759,5.39E+23,3.52E+13,311.791595,7.83E+12,3.60E+22,913.586914,7717.86475,4.47639847,29.2000771
11176,M,2.01103E+11,1886.90759,5.39E+23,3.52E+13,311.791595,7.83E+12,3.60E+22,913.586914,7717.86475,4.47639847,29.2000771
11176,M,2.01103E+11,1886.90759,5.39E+23,3.52E+13,311.791595,7.83E+12,3.60E+22,913.586914,7717.86475,4.47639847,29.2000771
11176,M,2.01103E+11,1886.90759,5.39E+23,3.52E+13,311.791595,7.83E+12,3.60E+22,913.586914,7717.86475,4.47639847,29.2000771
11176,M,2.01103E+11,1910.36462,5.38E+23,3.53E+13,317.66452,7.64E+12,3.61E+22,920.368652,7656.65869,4.46867514,29.2015991
